C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Spheroid diameter [μm],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,585.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,701.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1062.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1105.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1185.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1277.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1326.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1470.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1522.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1528.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1039.0
3.42,2.73,0.006,0.027,0.045,0.25,0.0,0.98,0.2,0.007820000000000004,0.003340000000000002,0.005052000000000006,0.0,0.0009700000000000007,150.65825264550264,9.780900000000008,26.486,98.46199999999999,100.0,16.912,665.0520999999999,4.2136000000000005,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,874.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1117.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1078.0
3.42,2.73,0.006,0.027,0.045,0.25,0.0,0.98,0.2,0.007820000000000004,0.003340000000000002,0.005052000000000006,0.0,0.0009700000000000007,150.65825264550264,9.780900000000008,26.486,98.46199999999999,100.0,16.912,665.0520999999999,4.2136000000000005,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,862.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1000.0
3.42,2.73,0.006,0.027,0.045,0.25,0.0,0.98,0.2,0.007820000000000004,0.003340000000000002,0.005052000000000006,0.0,0.0009700000000000007,150.65825264550264,9.780900000000008,26.486,98.46199999999999,100.0,16.912,665.0520999999999,4.2136000000000005,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,905.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1032.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,996.0
3.42,2.73,0.006,0.027,0.045,0.25,0.0,0.98,0.2,0.007820000000000004,0.003340000000000002,0.005052000000000006,0.0,0.0009700000000000007,150.65825264550264,9.780900000000008,26.486,98.46199999999999,100.0,16.912,665.0520999999999,4.2136000000000005,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,916.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1099.0
3.42,2.73,0.006,0.027,0.045,0.25,0.0,0.98,0.2,0.007820000000000004,0.003340000000000002,0.005052000000000006,0.0,0.0009700000000000007,150.65825264550264,9.780900000000008,26.486,98.46199999999999,100.0,16.912,665.0520999999999,4.2136000000000005,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,852.0
3.5,2.6,0.005,0.027,0.045,0.25,0.0,0.96,0.21,0.007340000000000002,0.0,0.0,0.0,0.0,115.00598349436393,9.771,28.848999999999997,97.87299999999999,100.0,19.134999999999994,649.0,4.0,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1063.0
3.42,2.73,0.006,0.027,0.045,0.25,0.0,0.98,0.2,0.007820000000000004,0.003340000000000002,0.005052000000000006,0.0,0.0009700000000000007,150.65825264550264,9.780900000000008,26.486,98.46199999999999,100.0,16.912,665.0520999999999,4.2136000000000005,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,878.0
3.42,2.73,0.006,0.027,0.045,0.25,0.0,0.98,0.2,0.007820000000000004,0.003340000000000002,0.005052000000000006,0.0,0.0009700000000000007,150.65825264550264,9.780900000000008,26.486,98.46199999999999,100.0,16.912,665.0520999999999,4.2136000000000005,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,905.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1208.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1299.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1078.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1429.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1532.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1455.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,922.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1013.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,987.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1117.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1052.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1130.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1169.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1182.0
3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0.0,0.01605000000000001,0.0,0.0,0.0,0.0,138.21639042867702,9.869300000000008,26.968600000000002,98.99599999999998,92.39599999999997,18.97999999999999,649.2071,4.1080000000000005,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1143.0
3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.15,0.008130000000000004,0.0,0.0,0.0,0.0,116.09902348114245,8.346999999999992,34.571299999999994,97.329,94.12,17.654999999999994,661.2780000000001,5.803899999999999,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1125.0
3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.15,0.008130000000000004,0.0,0.0,0.0,0.0,116.09902348114245,8.346999999999992,34.571299999999994,97.329,94.12,17.654999999999994,661.2780000000001,5.803899999999999,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1241.0
3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.15,0.008130000000000004,0.0,0.0,0.0,0.0,116.09902348114245,8.346999999999992,34.571299999999994,97.329,94.12,17.654999999999994,661.2780000000001,5.803899999999999,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1431.0
3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.15,0.008130000000000004,0.0,0.0,0.0,0.0,116.09902348114245,8.346999999999992,34.571299999999994,97.329,94.12,17.654999999999994,661.2780000000001,5.803899999999999,8.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1498.0
3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.016069999999999997,0.00018999999999999998,0.0,0.0,0.0,214.36781483437443,9.603499999999995,25.124600000000004,88.54199999999999,80.85499999999993,16.07499999999999,602.6279,5.348900000000001,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1415.0
3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.016069999999999997,0.00018999999999999998,0.0,0.0,0.0,214.36781483437443,9.603499999999995,25.124600000000004,88.54199999999999,80.85499999999993,16.07499999999999,602.6279,5.348900000000001,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1084.0
3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.016069999999999997,0.00018999999999999998,0.0,0.0,0.0,214.36781483437443,9.603499999999995,25.124600000000004,88.54199999999999,80.85499999999993,16.07499999999999,602.6279,5.348900000000001,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1395.0
3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.016069999999999997,0.00018999999999999998,0.0,0.0,0.0,214.36781483437443,9.603499999999995,25.124600000000004,88.54199999999999,80.85499999999993,16.07499999999999,602.6279,5.348900000000001,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1126.0
3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.016069999999999997,0.00018999999999999998,0.0,0.0,0.0,214.36781483437443,9.603499999999995,25.124600000000004,88.54199999999999,80.85499999999993,16.07499999999999,602.6279,5.348900000000001,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1380.0
3.6,2.48,0.007,0.022,0.048,0.31,0.06,0.05,0.22,0.006610000000000004,0.0025800000000000016,0.004419000000000009,0.0,0.0009700000000000007,134.90361912579354,10.445,19.624,86.98,83.27500000000002,14.979999999999995,576.0385000000001,5.052799999999998,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1084.0
3.6,2.48,0.007,0.022,0.048,0.31,0.06,0.05,0.22,0.006610000000000004,0.0025800000000000016,0.004419000000000009,0.0,0.0009700000000000007,134.90361912579354,10.445,19.624,86.98,83.27500000000002,14.979999999999995,576.0385000000001,5.052799999999998,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1375.0
3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0.011410000000000005,0.0,0.0,0.0,0.0,195.21216016826318,10.507199999999996,20.5176,87.176,82.68799999999996,18.68199999999999,598.9612999999999,3.6505999999999976,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1495.0
3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0.011410000000000005,0.0,0.0,0.0,0.0,195.21216016826318,10.507199999999996,20.5176,87.176,82.68799999999996,18.68199999999999,598.9612999999999,3.6505999999999976,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1153.0
3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0.011410000000000005,0.0,0.0,0.0,0.0,195.21216016826318,10.507199999999996,20.5176,87.176,82.68799999999996,18.68199999999999,598.9612999999999,3.6505999999999976,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1026.0
3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0.011410000000000005,0.0,0.0,0.0,0.0,195.21216016826318,10.507199999999996,20.5176,87.176,82.68799999999996,18.68199999999999,598.9612999999999,3.6505999999999976,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1294.0
3.58,2.33,0.016,0.024,0.045,0.3,0.06,0.05,0.44,0.00027000000000000006,0.0,0.0,0.0,0.0,158.5878690422638,10.328300000000004,22.347899999999992,88.78,73.54099999999993,22.94399999999997,593.7798000000001,3.660499999999999,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1100.0
3.58,2.33,0.016,0.024,0.045,0.3,0.06,0.05,0.44,0.00027000000000000006,0.0,0.0,0.0,0.0,158.5878690422638,10.328300000000004,22.347899999999992,88.78,73.54099999999993,22.94399999999997,593.7798000000001,3.660499999999999,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1378.0
3.56,2.33,0.018,0.021,0.039,0.57,0.1,0.05,0.06,0.06768999999999999,0.00103,0.0,0.0,0.0,129.51643270944743,9.486999999999995,59.7229,70.82399999999993,42.44499999999999,52.38000000000001,488.29719999999986,17.924000000000003,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1055.0
3.56,2.33,0.018,0.021,0.039,0.57,0.1,0.05,0.06,0.06768999999999999,0.00103,0.0,0.0,0.0,129.51643270944743,9.486999999999995,59.7229,70.82399999999993,42.44499999999999,52.38000000000001,488.29719999999986,17.924000000000003,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1403.0
3.56,2.33,0.018,0.021,0.039,0.57,0.1,0.05,0.06,0.06768999999999999,0.00103,0.0,0.0,0.0,129.51643270944743,9.486999999999995,59.7229,70.82399999999993,42.44499999999999,52.38000000000001,488.29719999999986,17.924000000000003,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1156.0
3.69,2.46,0.01,0.026,0.036,0.61,0.56,0.05,0.21,0.08414999999999999,0.0010100000000000003,0.0,0.0,0.0,148.58563195361725,10.83,50.8058,85.88799999999999,86.62400000000001,12.815,559.9390999999998,7.1563000000000025,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1160.0
3.69,2.46,0.01,0.026,0.036,0.61,0.56,0.05,0.21,0.08414999999999999,0.0010100000000000003,0.0,0.0,0.0,148.58563195361725,10.83,50.8058,85.88799999999999,86.62400000000001,12.815,559.9390999999998,7.1563000000000025,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1124.0
3.69,2.46,0.01,0.026,0.036,0.61,0.56,0.05,0.21,0.08414999999999999,0.0010100000000000003,0.0,0.0,0.0,148.58563195361725,10.83,50.8058,85.88799999999999,86.62400000000001,12.815,559.9390999999998,7.1563000000000025,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1114.0
3.69,2.46,0.01,0.026,0.036,0.61,0.56,0.05,0.21,0.08414999999999999,0.0010100000000000003,0.0,0.0,0.0,148.58563195361725,10.83,50.8058,85.88799999999999,86.62400000000001,12.815,559.9390999999998,7.1563000000000025,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1091.0
3.69,2.46,0.01,0.026,0.036,0.61,0.56,0.05,0.21,0.08414999999999999,0.0010100000000000003,0.0,0.0,0.0,148.58563195361725,10.83,50.8058,85.88799999999999,86.62400000000001,12.815,559.9390999999998,7.1563000000000025,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1013.0
3.69,2.46,0.01,0.026,0.036,0.61,0.56,0.05,0.21,0.08414999999999999,0.0010100000000000003,0.0,0.0,0.0,148.58563195361725,10.83,50.8058,85.88799999999999,86.62400000000001,12.815,559.9390999999998,7.1563000000000025,12.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1372.0
3.58,1.95,0.01,0.02,0.046,0.18,0.38,1.08,0.18,0.020380000000000006,0.013200000000000007,0.11615200000000016,0.0,0.010050000000000009,250.0,9.856100000000005,25.137000000000004,100.0,96.42999999999998,15.246999999999993,759.4501000000001,4.411,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1597.0
3.58,1.95,0.01,0.02,0.046,0.18,0.38,1.08,0.18,0.020380000000000006,0.013200000000000007,0.11615200000000016,0.0,0.010050000000000009,250.0,9.856100000000005,25.137000000000004,100.0,96.42999999999998,15.246999999999993,759.4501000000001,4.411,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1113.0
3.4,2.77,0.01,0.01,0.04,0.45,1.43,1.17,0.18,0.21768000000000018,0.0065300000000000046,0.10710900000000009,0.0,0.0009700000000000007,137.0,10.550000000000004,52.961000000000006,80.0,39.872,45.498999999999995,677.0279999999999,6.498900000000001,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1450.0
3.4,2.77,0.01,0.01,0.04,0.45,1.43,1.17,0.18,0.21768000000000018,0.0065300000000000046,0.10710900000000009,0.0,0.0009700000000000007,137.0,10.550000000000004,52.961000000000006,80.0,39.872,45.498999999999995,677.0279999999999,6.498900000000001,10.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1133.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,870.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,789.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,765.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,790.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1024.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,956.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,904.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1390.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1332.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1358.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,883.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,909.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1195.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1182.0
3.65,2.25,0.015,0.045,0.045,0.018,1.5,0.8,0.2,0.02146,0.0022499999999999994,0.004968000000000007,0.043800000000000026,0.05199999999999998,153.42800474932343,8.56600000000001,28.000500000000002,95.07,65.99700000000003,16.983999999999995,605.2529999999999,5.914700000000002,25.0,0.029717894736842103,0.0,0.0015185365853658537,0.0,1195.0
